segmentnr	original	analyzed
PA_pli-tv-pvr_2.1:1.10	Catunnaṁ vipattīnaṁ katamā vipatti?	▁catunnaṃ ▁vi patt īnaṃ ▁katamā ▁ vipatti
PA_pli-tv-pvr_2.1:1.11	Sattannaṁ āpattikkhandhānaṁ katamo āpattikkhandho?	▁satta nnaṃ ▁āpatti kkhandh ānaṃ ▁katamo ▁āpatti kkhandh o
PA_pli-tv-pvr_2.1:1.12	Channaṁ āpattisamuṭṭhānānaṁ katihi samuṭṭhānehi samuṭṭhāti?	▁chann aṃ ▁āpatti samuṭṭhān ānaṃ ▁kati hi ▁ samuṭṭhān ehi ▁samuṭṭhāti
PA_pli-tv-pvr_2.1:1.13	Catunnaṁ adhikaraṇānaṁ katamaṁ adhikaraṇaṁ?	▁catunnaṃ ▁adhikaraṇ ānaṃ ▁katamaṃ ▁adhikaraṇ aṃ
PA_pli-tv-pvr_2.1:1.14	Sattannaṁ samathānaṁ katihi samathehi sammati?	▁satta nnaṃ ▁samath ānaṃ ▁kati hi ▁samath ehi ▁samma ti
PA_pli-tv-pvr_2.1:1.15	Ko tattha vinayo?	▁ko ▁tattha ▁vinay o
PA_pli-tv-pvr_2.1:1.16	Ko tattha abhivinayo?	▁ko ▁tattha ▁abhi vinay o
PA_pli-tv-pvr_2.1:1.17	Kiṁ tattha pātimokkhaṁ?	▁kiṃ ▁tattha ▁pātimokkh aṃ
PA_pli-tv-pvr_2.1:1.18	Kiṁ tattha adhipātimokkhaṁ?	▁kiṃ ▁tattha ▁adhi p āti mokkh aṃ
PA_pli-tv-pvr_2.1:1.19	Kā vipatti?	▁kā ▁ vipatti
PA_pli-tv-pvr_2.1:1.20	Kā sampatti?	▁kā ▁ sampatti
PA_pli-tv-pvr_2.1:1.21	Kā paṭipatti?	▁kā ▁ paṭipatti
PA_pli-tv-pvr_2.1:1.22	Kati atthavase paṭicca bhagavatā bhikkhunīnaṁ pañcamaṁ pārājikaṁ paññattaṁ?	▁kati ▁atth avas e ▁paṭicca ▁bhagavatā ▁bhikkhunī naṃ ▁pañcam aṃ ▁pārājik aṃ ▁paññattaṃ
PA_pli-tv-pvr_2.1:1.23	Kā sikkhanti?	▁kā ▁sikkh anti
PA_pli-tv-pvr_2.1:1.24	Kā sikkhitasikkhā?	▁kā ▁sikkh it asi kkhā
PA_pli-tv-pvr_2.1:1.25	Kattha ṭhitaṁ?	▁kattha ▁ṭhit aṃ
PA_pli-tv-pvr_2.1:1.26	Kā dhārenti?	▁kā ▁dhār enti
PA_pli-tv-pvr_2.1:1.27	Kassa vacanaṁ?	▁kassa ▁vacanaṃ
PA_pli-tv-pvr_2.1:1.28	Kenābhatanti?	▁ke nā bha tanti
PA_pli-tv-pvr_2.1:2.1	Yaṁ tena bhagavatā jānatā passatā arahatā sammāsambuddhena bhikkhunīnaṁ pañcamaṁ pārājikaṁ kattha paññattanti?	▁yaṃ ▁tena ▁bhagavatā ▁jān atā ▁pass atā ▁araha tā ▁sammāsambuddh ena ▁bhikkhunī naṃ ▁pañcam aṃ ▁pārājik aṃ ▁kattha ▁paññatt anti
PA_pli-tv-pvr_2.1:2.2	Sāvatthiyaṁ paññattaṁ.	▁sāvatthiyaṃ ▁paññattaṃ
PA_pli-tv-pvr_2.1:2.3	Kaṁ ārabbhāti?	▁ kaṃ ▁ār a bbh āti
PA_pli-tv-pvr_2.1:2.4	Sundarīnandaṁ bhikkhuniṁ ārabbha.	▁sundar ī na nd aṃ ▁bhikkhu ni ṃ ▁ārabbha
PA_pli-tv-pvr_2.1:2.5	Kismiṁ vatthusminti?	▁kismiṃ ▁vatthu smi nti
PA_pli-tv-pvr_2.1:2.6	Sundarīnandā bhikkhunī avassutā avassutassa purisapuggalassa kāyasaṁsaggaṁ sādiyi, tasmiṁ vatthusmiṁ.	▁sundar ī na nd ā ▁bhikkhunī ▁ava ssu tā ▁a vass ut assa ▁puris apuggal assa ▁kāya saṃ sagg aṃ ▁sādiy i ▁tasmiṃ ▁vatthusmiṃ
PA_pli-tv-pvr_2.1:2.7	Atthi tattha paññatti anupaññatti anuppannapaññattīti?	▁atthi ▁tattha ▁paññatti ▁anu paññatti ▁anuppann a paññatt īti
PA_pli-tv-pvr_2.1:2.8	Ekā paññatti.	▁ekā ▁paññatti
PA_pli-tv-pvr_2.1:2.9	Anupaññatti anuppannapaññatti tasmiṁ natthi.	▁anu paññatti ▁anuppann a paññatti ▁tasmiṃ ▁natthi
PA_pli-tv-pvr_2.1:2.10	Sabbatthapaññatti, padesapaññattīti?	▁sabbattha paññatti ▁ pades a paññatt īti
PA_pli-tv-pvr_2.1:2.11	Sabbatthapaññatti.	▁sabbattha paññatti
PA_pli-tv-pvr_2.1:2.12	Sādhāraṇapaññatti, asādhāraṇapaññattīti?	▁ sādhāraṇ a paññatti ▁a sādhāraṇ a paññatt īti
PA_pli-tv-pvr_2.1:2.13	Asādhāraṇapaññatti.	▁a sādhāraṇ a paññatti
PA_pli-tv-pvr_2.1:2.14	Ekatopaññatti, ubhatopaññattīti?	▁ekato paññatti ▁ubhato paññatt īti
PA_pli-tv-pvr_2.1:2.15	Ekatopaññatti.	▁ekato paññatti
PA_pli-tv-pvr_2.1:2.16	Catunnaṁ pātimokkhuddesānaṁ katthogadhaṁ kattha pariyāpannanti?	▁catunnaṃ ▁pātimokkh uddes ānaṃ ▁k attho gad haṃ ▁kattha ▁ pariyāpann anti
PA_pli-tv-pvr_2.1:2.17	Nidānogadhaṁ nidānapariyāpannaṁ.	▁ nidān o gad haṃ ▁ nidān apariyāpann aṃ
PA_pli-tv-pvr_2.1:2.18	Katamena uddesena uddesaṁ āgacchatīti?	▁katame na ▁uddes ena ▁uddes aṃ ▁āgaccha tīti
PA_pli-tv-pvr_2.1:2.19	Dutiyena uddesena uddesaṁ āgacchati.	▁dutiy ena ▁uddes ena ▁uddes aṃ ▁āgaccha ti
PA_pli-tv-pvr_2.1:2.20	Catunnaṁ vipattīnaṁ katamā vipattīti?	▁catunnaṃ ▁vi patt īnaṃ ▁katamā ▁vi patt īti
PA_pli-tv-pvr_2.1:2.21	Sīlavipatti.	▁sīl a vipatti
PA_pli-tv-pvr_2.1:2.22	Sattannaṁ āpattikkhandhānaṁ katamo āpattikkhandhoti?	▁satta nnaṃ ▁āpatti kkhandh ānaṃ ▁katamo ▁āpatti kkhandh oti
PA_pli-tv-pvr_2.1:2.23	Pārājikāpattikkhandho.	▁pārājik āpatti kkhandh o
PA_pli-tv-pvr_2.1:2.24	Channaṁ āpattisamuṭṭhānānaṁ katihi samuṭṭhānehi samuṭṭhātīti?	▁chann aṃ ▁āpatti samuṭṭhān ānaṃ ▁kati hi ▁ samuṭṭhān ehi ▁samu ṭṭh ā tīti
PA_pli-tv-pvr_2.1:2.25	Ekena samuṭṭhānena samuṭṭhāti—	▁ekena ▁ samuṭṭhān ena ▁samuṭṭhāti
PA_pli-tv-pvr_2.1:2.26	kāyato ca cittato ca samuṭṭhāti, na vācato.	▁kāy ato ▁ca ▁citt ato ▁ca ▁samuṭṭhāti ▁na ▁vāc ato
PA_pli-tv-pvr_2.1:2.27	Catunnaṁ adhikaraṇānaṁ katamaṁ adhikaraṇanti?	▁catunnaṃ ▁adhikaraṇ ānaṃ ▁katamaṃ ▁adhikaraṇ anti
PA_pli-tv-pvr_2.1:2.28	Āpattādhikaraṇaṁ?	▁ ā patt ādhikaraṇ aṃ
PA_pli-tv-pvr_2.1:2.29	Sattannaṁ samathānaṁ katihi samathehi sammatīti?	▁satta nnaṃ ▁samath ānaṃ ▁kati hi ▁samath ehi ▁samma tīti
PA_pli-tv-pvr_2.1:2.30	Dvīhi samathehi sammati—	▁dvīhi ▁samath ehi ▁samma ti
PA_pli-tv-pvr_2.1:2.31	sammukhāvinayena ca paṭiññātakaraṇena ca.	▁sammukhā vinay ena ▁ca ▁paṭiññā t akaraṇ ena ▁ca
PA_pli-tv-pvr_2.1:2.32	Ko tattha vinayo, ko tattha abhivinayoti?	▁ko ▁tattha ▁vinay o ▁ko ▁tattha ▁abhi vinay oti
PA_pli-tv-pvr_2.1:2.33	Paññatti vinayo, vibhatti abhivinayo.	▁paññatti ▁vinay o ▁vibhatt i ▁abhi vinay o
PA_pli-tv-pvr_2.1:2.34	Kiṁ tattha pātimokkhaṁ, kiṁ tattha adhipātimokkhanti?	▁kiṃ ▁tattha ▁pātimokkh aṃ ▁kiṃ ▁tattha ▁adhi p āti mokkh anti
PA_pli-tv-pvr_2.1:2.35	Paññatti pātimokkhaṁ, vibhatti adhipātimokkhaṁ.	▁paññatti ▁pātimokkh aṃ ▁vibhatt i ▁adhi p āti mokkh aṃ
PA_pli-tv-pvr_2.1:2.36	Kā vipattīti?	▁kā ▁vi patt īti
PA_pli-tv-pvr_2.1:2.37	Asaṁvaro vipatti.	▁a saṃvar o ▁ vipatti
PA_pli-tv-pvr_2.1:2.38	Kā sampattīti?	▁kā ▁sampatt īti
PA_pli-tv-pvr_2.1:2.39	Saṁvaro sampatti.	▁saṃvar o ▁ sampatti
PA_pli-tv-pvr_2.1:2.40	Kā paṭipattīti?	▁kā ▁paṭi patt īti
PA_pli-tv-pvr_2.1:2.41	“Na evarūpaṁ karissāmī”ti yāvajīvaṁ āpāṇakoṭikaṁ samādāya sikkhati sikkhāpadesu.	▁na ▁evarūp aṃ ▁karissāmīti ▁yāvajīvaṃ ▁ ā pāṇ a koṭi kaṃ ▁samā d āya ▁sikkh ati ▁ sikkhāpade su
PA_pli-tv-pvr_2.1:2.42	Kati atthavase paṭicca bhagavatā bhikkhunīnaṁ pañcamaṁ pārājikaṁ paññattanti?	▁kati ▁atth avas e ▁paṭicca ▁bhagavatā ▁bhikkhunī naṃ ▁pañcam aṃ ▁pārājik aṃ ▁paññatt anti
PA_pli-tv-pvr_2.1:2.43	Dasa atthavase paṭicca bhagavatā bhikkhunīnaṁ pañcamaṁ pārājikaṁ paññattaṁ—	▁dasa ▁atth avas e ▁paṭicca ▁bhagavatā ▁bhikkhunī naṃ ▁pañcam aṃ ▁pārājik aṃ ▁paññattaṃ
PA_pli-tv-pvr_2.1:2.44_0	saṅghasuṭṭhutāya, saṅghaphāsutāya, dummaṅkūnaṁ bhikkhunīnaṁ niggahāya, pesalānaṁ	▁saṃgh a su ṭṭh ut āya ▁saṃgh ap hā su tāya ▁dum maṃ k ūn aṃ ▁bhikkhunī naṃ ▁ niggah āya ▁pe sal ānaṃ
PA_pli-tv-pvr_2.1:2.44_1	bhikkhunīnaṁ phāsuvihārāya, diṭṭhadhammikānaṁ āsavānaṁ saṁvarāya, samparāyikānaṁ	▁bhikkhunī naṃ ▁phāsu vihār āya ▁diṭṭhadhamm ikānaṃ ▁āsav ānaṃ ▁saṃvar āya ▁sampa rā y ikānaṃ
PA_pli-tv-pvr_2.1:2.44_2	āsavānaṁ paṭighātāya, appasannānaṁ pasādāya, pasannānaṁ bhiyyobhāvāya, saddhammaṭṭhitiyā, vinayānuggahāya.	▁āsav ānaṃ ▁paṭi ghāt āya ▁appa sann ānaṃ ▁pasād āya ▁pasann ānaṃ ▁bhiyyo bhāv āya ▁saddhamma ṭṭhit iyā ▁vinay ā nuggah āya
PA_pli-tv-pvr_2.1:2.45	Kā sikkhantīti?	▁kā ▁sikkh antīti
PA_pli-tv-pvr_2.1:2.46	Sekkhā ca puthujjanakalyāṇikā ca sikkhanti.	▁sekkh ā ▁ca ▁puthujjan a kalyāṇ ikā ▁ca ▁sikkh anti
PA_pli-tv-pvr_2.1:2.47	Kā sikkhitasikkhāti?	▁kā ▁sikkh it as ikkh āti
PA_pli-tv-pvr_2.1:2.48	Arahantiyo sikkhitasikkhā.	▁arahant iyo ▁sikkh it asi kkhā
PA_pli-tv-pvr_2.1:2.49	Kattha ṭhitanti?	▁kattha ▁ṭhit anti
PA_pli-tv-pvr_2.1:2.50	Sikkhākāmāsu ṭhitaṁ.	▁sikkhā kām āsu ▁ṭhit aṃ
PA_pli-tv-pvr_2.1:2.51	Kā dhārentīti?	▁kā ▁dhār entīti
PA_pli-tv-pvr_2.1:2.52	Yāsaṁ vattati tā dhārenti.	▁yā saṃ ▁vatt ati ▁tā ▁dhār enti
PA_pli-tv-pvr_2.1:2.53	Kassa vacananti?	▁kassa ▁vacan anti
PA_pli-tv-pvr_2.1:2.54	Bhagavato vacanaṁ arahato sammāsambuddhassa.	▁bhagavato ▁vacanaṃ ▁arahato ▁sammāsambuddh assa
PA_pli-tv-pvr_2.1:2.55	Kenābhatanti?	▁ke nā bha tanti
PA_pli-tv-pvr_2.1:2.56	Paramparābhataṁ—	▁param par ā bha taṃ
PA_pli-tv-pvr_2.1:3.1	Upāli dāsako ceva,	▁upāli ▁dās ako ▁ceva
PA_pli-tv-pvr_2.1:3.2	soṇako siggavo tathā;	▁so ṇ ako ▁si g gav o ▁tathā
PA_pli-tv-pvr_2.1:3.3	Moggaliputtena pañcamā,	▁ mo gg a li putt ena ▁pañcam ā
PA_pli-tv-pvr_2.1:3.4	ete jambusirivhaye.	▁ete ▁ja mbu si ri v ha ye
PA_pli-tv-pvr_2.1:4.1	Tato mahindo iṭṭiyo,	▁tato ▁mah ind o ▁i ṭṭ iyo
PA_pli-tv-pvr_2.1:4.2	uttiyo sambalo tathā;	▁u tt iyo ▁sam bal o ▁tathā
PA_pli-tv-pvr_2.1:4.3	Bhaddanāmo ca paṇḍito.	▁bhadda nām o ▁ca ▁paṇḍit o
PA_pli-tv-pvr_2.1:5.1	Ete nāgā mahāpaññā,	▁ete ▁nāg ā ▁mahā paññā
PA_pli-tv-pvr_2.1:5.2	jambudīpā idhāgatā;	▁jambudīp ā ▁idh ā gat ā
PA_pli-tv-pvr_2.1:5.3	Vinayaṁ te vācayiṁsu,	▁vinay aṃ ▁te ▁vāc ayiṃsu
PA_pli-tv-pvr_2.1:5.4	piṭakaṁ tambapaṇṇiyā.	▁piṭak aṃ ▁t amba paṇṇ iyā
PA_pli-tv-pvr_2.1:6.1	Nikāye pañca vācesuṁ,	▁ nikāy e ▁pañca ▁vāc esu ṃ
PA_pli-tv-pvr_2.1:6.2	satta ceva pakaraṇe;	▁satta ▁ceva ▁pa karaṇ e
PA_pli-tv-pvr_2.1:6.3	Tato ariṭṭho medhāvī,	▁tato ▁a ri ṭṭh o ▁me dhāv ī
PA_pli-tv-pvr_2.1:6.4	tissadatto ca paṇḍito.	▁tiss a datt o ▁ca ▁paṇḍit o
PA_pli-tv-pvr_2.1:7.1	Visārado kāḷasumano,	▁vi sār a d o ▁kāḷ a su man o
PA_pli-tv-pvr_2.1:7.2	thero ca dīghanāmako;	▁thero ▁ca ▁dīgh a nāmak o
PA_pli-tv-pvr_2.1:7.3	Dīghasumano ca paṇḍito.	▁dīgh a su man o ▁ca ▁paṇḍit o
PA_pli-tv-pvr_2.1:8.1	Punadeva kāḷasumano,	▁puna deva ▁kāḷ a su man o
PA_pli-tv-pvr_2.1:8.2	Nāgatthero ca buddharakkhito;	▁nāg atthero ▁ca ▁buddha rakkh ito
PA_pli-tv-pvr_2.1:8.3	Tissatthero ca medhāvī,	▁tiss atthero ▁ca ▁me dhāv ī
PA_pli-tv-pvr_2.1:8.4	Devatthero ca paṇḍito.	▁dev atthero ▁ca ▁paṇḍit o
PA_pli-tv-pvr_2.1:9.1	Punadeva sumano medhāvī,	▁puna deva ▁suman o ▁me dhāv ī
PA_pli-tv-pvr_2.1:9.2	Vinaye ca visārado;	▁vinay e ▁ca ▁vi sār a d o
PA_pli-tv-pvr_2.1:9.3	Bahussuto cūḷanāgo,	▁bahussut o ▁cūḷa nāg o
PA_pli-tv-pvr_2.1:9.4	Gajova duppadhaṁsiyo.	▁ga j ova ▁du ppa dh aṃ si yo
PA_pli-tv-pvr_2.1:10.1	Dhammapālitanāmo ca,	▁dhamma pāl ita nām o ▁ca
PA_pli-tv-pvr_2.1:10.2	rohaṇe sādhupūjito;	▁ ro ha ṇ e ▁sādhu pūj ito
PA_pli-tv-pvr_2.1:10.3	Tassa sisso mahāpañño,	▁tassa ▁siss o ▁mahā pa ññ o
PA_pli-tv-pvr_2.1:10.4	khemanāmo tipeṭako.	▁khem anā mo ▁ ti pe ṭak o
PA_pli-tv-pvr_2.1:11.1	Dīpe tārakarājāva,	▁dīp e ▁tā ra k arājā va
PA_pli-tv-pvr_2.1:11.2	paññāya atirocatha;	▁paññāya ▁ati roc atha
PA_pli-tv-pvr_2.1:11.3	Upatisso ca medhāvī,	▁upa ti s so ▁ca ▁me dhāv ī
PA_pli-tv-pvr_2.1:11.4	phussadevo mahākathī.	▁phus sa dev o ▁mahā kath ī
PA_pli-tv-pvr_2.1:12.1	Punadeva sumano medhāvī,	▁puna deva ▁suman o ▁me dhāv ī
PA_pli-tv-pvr_2.1:12.2	Pupphanāmo bahussuto;	▁pupph anā mo ▁bahussut o
PA_pli-tv-pvr_2.1:12.3	Mahākathī mahāsivo,	▁mahā kath ī ▁mahā si vo
PA_pli-tv-pvr_2.1:12.4	Piṭake sabbattha kovido.	▁piṭak e ▁sabbattha ▁ko vi d o
PA_pli-tv-pvr_2.1:13.1	Punadeva upāli medhāvī,	▁puna deva ▁upāli ▁me dhāv ī
PA_pli-tv-pvr_2.1:13.2	Vinaye ca visārado;	▁vinay e ▁ca ▁vi sār a d o
PA_pli-tv-pvr_2.1:13.3	Mahānāgo mahāpañño,	▁mahā nāg o ▁mahā pa ññ o
PA_pli-tv-pvr_2.1:13.4	Saddhammavaṁsakovido.	▁saddhamma vaṃs ako vi d o
PA_pli-tv-pvr_2.1:14.1	Punadeva abhayo medhāvī,	▁puna deva ▁a bhay o ▁me dhāv ī
PA_pli-tv-pvr_2.1:14.2	Piṭake sabbattha kovido;	▁piṭak e ▁sabbattha ▁ko vi d o
PA_pli-tv-pvr_2.1:14.3	Tissatthero ca medhāvī,	▁tiss atthero ▁ca ▁me dhāv ī
PA_pli-tv-pvr_2.1:14.4	Vinaye ca visārado.	▁vinay e ▁ca ▁vi sār a d o
PA_pli-tv-pvr_2.1:15.1	Tassa sisso mahāpañño,	▁tassa ▁siss o ▁mahā pa ññ o
PA_pli-tv-pvr_2.1:15.2	pupphanāmo bahussuto;	▁pupph anā mo ▁bahussut o
PA_pli-tv-pvr_2.1:15.3	Sāsanaṁ anurakkhanto,	▁sāsanaṃ ▁anu rakkh anto
PA_pli-tv-pvr_2.1:15.4	jambudīpe patiṭṭhito.	▁jambudīp e ▁patiṭṭhit o
PA_pli-tv-pvr_2.1:16.1	Cūḷābhayo ca medhāvī,	▁ c ū ḷ ā bhay o ▁ca ▁me dhāv ī
PA_pli-tv-pvr_2.1:16.2	vinaye ca visārado;	▁vinay e ▁ca ▁vi sār a d o
PA_pli-tv-pvr_2.1:16.3	Tissatthero ca medhāvī,	▁tiss atthero ▁ca ▁me dhāv ī
PA_pli-tv-pvr_2.1:16.4	saddhammavaṁsakovido.	▁saddhamma vaṃs ako vi d o
PA_pli-tv-pvr_2.1:17.1	Cūḷadevo ca medhāvī,	▁cūḷa dev o ▁ca ▁me dhāv ī
PA_pli-tv-pvr_2.1:17.2	vinaye ca visārado;	▁vinay e ▁ca ▁vi sār a d o
PA_pli-tv-pvr_2.1:17.3	Sivatthero ca medhāvī,	▁si v atthero ▁ca ▁me dhāv ī
PA_pli-tv-pvr_2.1:17.4	vinaye sabbattha kovido.	▁vinay e ▁sabbattha ▁ko vi d o
PA_pli-tv-pvr_2.1:18.1	Ete nāgā mahāpaññā,	▁ete ▁nāg ā ▁mahā paññā
PA_pli-tv-pvr_2.1:18.2	Vinayaññū maggakovidā;	▁vinay aññū ▁magg ako vi dā
PA_pli-tv-pvr_2.1:18.3	Vinayaṁ dīpe pakāsesuṁ,	▁vinay aṃ ▁dīp e ▁pakās esu ṃ
PA_pli-tv-pvr_2.1:18.4	Piṭakaṁ tambapaṇṇiyāti.	▁piṭak aṃ ▁t amba paṇṇ iyā ti
PA_pli-tv-pvr_2.1:19.1	Yaṁ tena bhagavatā jānatā passatā arahatā sammāsambuddhena bhikkhunīnaṁ chaṭṭhaṁ pārājikaṁ kattha paññattanti?	▁yaṃ ▁tena ▁bhagavatā ▁jān atā ▁pass atā ▁araha tā ▁sammāsambuddh ena ▁bhikkhunī naṃ ▁chaṭṭh aṃ ▁pārājik aṃ ▁kattha ▁paññatt anti
PA_pli-tv-pvr_2.1:19.2	Sāvatthiyaṁ paññattaṁ.	▁sāvatthiyaṃ ▁paññattaṃ
PA_pli-tv-pvr_2.1:19.3	Kaṁ ārabbhāti?	▁ kaṃ ▁ār a bbh āti
PA_pli-tv-pvr_2.1:19.4	Thullanandaṁ bhikkhuniṁ ārabbha.	▁ thu ll ana nd aṃ ▁bhikkhu ni ṃ ▁ārabbha
PA_pli-tv-pvr_2.1:19.5	Kismiṁ vatthusminti?	▁kismiṃ ▁vatthu smi nti
PA_pli-tv-pvr_2.1:19.6	Thullanandā bhikkhunī jānaṁ pārājikaṁ dhammaṁ ajjhāpannaṁ bhikkhuniṁ nevattanā paṭicodesi na gaṇassa ārocesi, tasmiṁ vatthusmiṁ.	▁ thu ll ana nd ā ▁bhikkhunī ▁jān aṃ ▁pārājik aṃ ▁dhammaṃ ▁ajjh āpan naṃ ▁bhikkhu ni ṃ ▁ne vattan ā ▁paṭi c o d esi ▁na ▁gaṇ assa ▁ārocesi ▁tasmiṃ ▁vatthusmiṃ
PA_pli-tv-pvr_2.1:19.7	Ekā paññatti.	▁ekā ▁paññatti
PA_pli-tv-pvr_2.1:19.8	Channaṁ āpattisamuṭṭhānānaṁ ekena samuṭṭhānena samuṭṭhāti—	▁chann aṃ ▁āpatti samuṭṭhān ānaṃ ▁ekena ▁ samuṭṭhān ena ▁samuṭṭhāti
PA_pli-tv-pvr_2.1:19.9	kāyato ca vācato ca cittato ca samuṭṭhāti …pe….	▁kāy ato ▁ca ▁vāc ato ▁ca ▁citt ato ▁ca ▁samuṭṭhāti ▁pe
PA_pli-tv-pvr_2.1:20.1	Bhikkhunīnaṁ sattamaṁ pārājikaṁ kattha paññattanti?	▁bhikkhunī naṃ ▁sattam aṃ ▁pārājik aṃ ▁kattha ▁paññatt anti
PA_pli-tv-pvr_2.1:20.2	Sāvatthiyaṁ paññattaṁ.	▁sāvatthiyaṃ ▁paññattaṃ
PA_pli-tv-pvr_2.1:20.3	Kaṁ ārabbhāti?	▁ kaṃ ▁ār a bbh āti
PA_pli-tv-pvr_2.1:20.4	Thullanandaṁ bhikkhuniṁ ārabbha.	▁ thu ll ana nd aṃ ▁bhikkhu ni ṃ ▁ārabbha
PA_pli-tv-pvr_2.1:20.5	Kismiṁ vatthusminti?	▁kismiṃ ▁vatthu smi nti
PA_pli-tv-pvr_2.1:20.6	Thullanandā bhikkhunī samaggena saṅghena ukkhittaṁ ariṭṭhaṁ bhikkhuṁ gaddhabādhipubbaṁ anuvatti, tasmiṁ vatthusmiṁ.	▁ thu ll ana nd ā ▁bhikkhunī ▁samagg ena ▁saṃgh ena ▁ukkhitt aṃ ▁a ri ṭṭh aṃ ▁bhikkhuṃ ▁ga ddh a bādh i pubb aṃ ▁anu vatti ▁tasmiṃ ▁vatthusmiṃ
PA_pli-tv-pvr_2.1:20.7	Ekā paññatti.	▁ekā ▁paññatti
PA_pli-tv-pvr_2.1:20.8	Channaṁ āpattisamuṭṭhānānaṁ ekena samuṭṭhānena samuṭṭhāti—	▁chann aṃ ▁āpatti samuṭṭhān ānaṃ ▁ekena ▁ samuṭṭhān ena ▁samuṭṭhāti
PA_pli-tv-pvr_2.1:20.9	dhuranikkhepe …pe….	▁ dhur ani kkhep e ▁pe
PA_pli-tv-pvr_2.1:21.1	Bhikkhunīnaṁ aṭṭhamaṁ pārājikaṁ kattha paññattanti?	▁bhikkhunī naṃ ▁aṭṭham aṃ ▁pārājik aṃ ▁kattha ▁paññatt anti
PA_pli-tv-pvr_2.1:21.2	Sāvatthiyaṁ paññattaṁ.	▁sāvatthiyaṃ ▁paññattaṃ
PA_pli-tv-pvr_2.1:21.3	Kaṁ ārabbhāti?	▁ kaṃ ▁ār a bbh āti
PA_pli-tv-pvr_2.1:21.4	Chabbaggiyā bhikkhuniyo ārabbha.	▁chabbaggiyā ▁bhikkhuniyo ▁ārabbha
PA_pli-tv-pvr_2.1:21.5	Kismiṁ vatthusminti?	▁kismiṃ ▁vatthu smi nti
PA_pli-tv-pvr_2.1:21.6	Chabbaggiyā bhikkhuniyo aṭṭhamaṁ vatthuṁ paripūresuṁ, tasmiṁ vatthusmiṁ.	▁chabbaggiyā ▁bhikkhuniyo ▁aṭṭham aṃ ▁vatthuṃ ▁paripūr esu ṃ ▁tasmiṃ ▁vatthusmiṃ
PA_pli-tv-pvr_2.1:21.7	Ekā paññatti.	▁ekā ▁paññatti
PA_pli-tv-pvr_2.1:21.8	Channaṁ āpattisamuṭṭhānānaṁ ekena samuṭṭhānena samuṭṭhāti—	▁chann aṃ ▁āpatti samuṭṭhān ānaṃ ▁ekena ▁ samuṭṭhān ena ▁samuṭṭhāti
PA_pli-tv-pvr_2.1:21.9	dhuranikkhepe …pe….	▁ dhur ani kkhep e ▁pe
PA_pli-tv-pvr_2.1:22.1	Aṭṭha pārājikā niṭṭhitā.	▁aṭṭha ▁pārājik ā ▁niṭṭhitā
PA_pli-tv-pvr_2.1:23.1	Tassuddānaṁ	▁tassuddānaṃ
PA_pli-tv-pvr_2.1:24.1	Methunādinnādānañca,	▁methun ādi n nā d ānañca
PA_pli-tv-pvr_2.1:24.2	manussaviggahuttari;	▁manuss a viggah uttar i
PA_pli-tv-pvr_2.1:24.3	Kāyasaṁsaggaṁ chādeti,	▁kāya saṃ sagg aṃ ▁chād eti
