segmentnr	original	analyzed
PA_pli-tv-bu-vb_pj3:1.1.23	Atha kho migalaṇḍiko samaṇakuttako—	▁atha ▁kho ▁mig a la ṇḍ iko ▁samaṇ a ku ttak o
PA_pli-tv-bu-vb_pj3:1.1.24	“lābhā kira me, suladdhaṁ kira me, bahuṁ kira mayā puññaṁ pasutaṁ, atiṇṇe kirāhaṁ tāremī”ti,	▁lābh ā ▁kira ▁me ▁su laddh aṃ ▁kira ▁me ▁bahu ṃ ▁kira ▁mayā ▁puññ aṃ ▁pa su taṃ ▁ati ṇ ṇ e ▁ki rā haṃ ▁tā re m īti
PA_pli-tv-bu-vb_pj3:1.1.25	tiṇhaṁ asiṁ ādāya vihārena vihāraṁ pariveṇena pariveṇaṁ upasaṅkamitvā evaṁ vadeti—	▁tiṇ haṃ ▁as iṃ ▁ādāya ▁vihār ena ▁vihār aṃ ▁ pariveṇ ena ▁ pariveṇ aṃ ▁upasaṃkamitvā ▁evaṃ ▁vad eti
PA_pli-tv-bu-vb_pj3:1.1.26	“ko atiṇṇo, kaṁ tāremī”ti?	▁ko ▁ati ṇ ṇ o ▁ kaṃ ▁tā re m īti
PA_pli-tv-bu-vb_pj3:1.1.27	Tattha ye te bhikkhū avītarāgā tesaṁ tasmiṁ samaye hotiyeva bhayaṁ hoti chambhitattaṁ hoti lomahaṁso.	▁tattha ▁ye ▁te ▁bhikkhū ▁a vī tar ā gā ▁tesaṃ ▁tasmiṃ ▁samaye ▁hoti yeva ▁bhay aṃ ▁hoti ▁cha mb hita tt aṃ ▁hoti ▁ lom a haṃ so
PA_pli-tv-bu-vb_pj3:1.1.28	Ye pana te bhikkhū vītarāgā tesaṁ tasmiṁ samaye na hoti bhayaṁ na hoti chambhitattaṁ na hoti lomahaṁso.	▁ye ▁pana ▁te ▁bhikkhū ▁vīta rāg ā ▁tesaṃ ▁tasmiṃ ▁samaye ▁na ▁hoti ▁bhay aṃ ▁na ▁hoti ▁cha mb hita tt aṃ ▁na ▁hoti ▁ lom a haṃ so
PA_pli-tv-bu-vb_pj3:1.1.29_0	Atha kho migalaṇḍiko samaṇakuttako ekampi bhikkhuṁ ekāhena jīvitā voropesi, dvepi	▁atha ▁kho ▁mig a la ṇḍ iko ▁samaṇ a ku ttak o ▁ek ampi ▁bhikkhuṃ ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁dve pi
PA_pli-tv-bu-vb_pj3:1.1.29_1	bhikkhū ekāhena jīvitā voropesi, tayopi bhikkhū ekāhena jīvitā voropesi, cattāropi	▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁tayo pi ▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁cattāro pi
PA_pli-tv-bu-vb_pj3:1.1.29_2	bhikkhū ekāhena jīvitā voropesi, pañcapi bhikkhū ekāhena jīvitā voropesi, dasapi	▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁pañca pi ▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁dasa pi
PA_pli-tv-bu-vb_pj3:1.1.29_3	bhikkhū ekāhena jīvitā voropesi, vīsampi bhikkhū ekāhena jīvitā voropesi, tiṁsampi	▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁ vī sam pi ▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁tiṃsa mpi
PA_pli-tv-bu-vb_pj3:1.1.29_4	bhikkhū ekāhena jīvitā voropesi, cattālīsampi bhikkhū ekāhena jīvitā voropesi, paññāsampi	▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁ cattālīsa mpi ▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁paññā sam pi
PA_pli-tv-bu-vb_pj3:1.1.29_5	bhikkhū ekāhena jīvitā voropesi, saṭṭhimpi bhikkhū ekāhena jīvitā voropesi.	▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁ saṭṭhi mpi ▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi
PA_pli-tv-bu-vb_pj3:1.2.1	Atha kho bhagavā tassa addhamāsassa accayena paṭisallānā vuṭṭhito āyasmantaṁ ānandaṁ āmantesi—	▁atha ▁kho ▁bhagavā ▁tassa ▁a ddh a mās assa ▁ accay ena ▁paṭi sall ā nā ▁vuṭṭhit o ▁āyasmant aṃ ▁ānand aṃ ▁āmantesi
PA_pli-tv-bu-vb_pj3:1.2.2	“kiṁ nu kho, ānanda, tanubhūto viya bhikkhusaṅgho”ti?	▁kiṃ ▁nu ▁kho ▁ānanda ▁ta nu bhūt o ▁viya ▁bhikkhusaṃgh oti
PA_pli-tv-bu-vb_pj3:1.2.3_0	“Tathā hi pana, bhante, bhagavā bhikkhūnaṁ anekapariyāyena asubhakathaṁ katheti,	▁tathā ▁hi ▁pana ▁bhante ▁bhagavā ▁bhikkhūnaṃ ▁aneka pariyāy ena ▁asubh akathaṃ ▁kath eti
PA_pli-tv-bu-vb_pj3:1.2.3_1	asubhāya vaṇṇaṁ bhāsati, asubhabhāvanāya vaṇṇaṁ bhāsati, ādissa ādissa asubhasamāpattiyā vaṇṇaṁ bhāsati.	▁asubh āya ▁vaṇṇ aṃ ▁bhāsa ti ▁asubh a bhāvanā ya ▁vaṇṇ aṃ ▁bhāsa ti ▁ādi ssa ▁ādi ssa ▁asubh asamāpatti yā ▁vaṇṇ aṃ ▁bhāsa ti
PA_pli-tv-bu-vb_pj3:1.2.4_0	Te ca, bhante, bhikkhū— ‘bhagavā kho anekapariyāyena asubhakathaṁ katheti, asubhāya	▁te ▁ca ▁bhante ▁bhikkhū ▁bhagavā ▁kho ▁aneka pariyāy ena ▁asubh akathaṃ ▁kath eti ▁asubh āya
PA_pli-tv-bu-vb_pj3:1.2.4_1	vaṇṇaṁ bhāsati, asubhabhāvanāya vaṇṇaṁ bhāsati, ādissa ādissa asubhasamāpattiyā vaṇṇaṁ	▁vaṇṇ aṃ ▁bhāsa ti ▁asubh a bhāvanā ya ▁vaṇṇ aṃ ▁bhāsa ti ▁ādi ssa ▁ādi ssa ▁asubh asamāpatti yā ▁vaṇṇ aṃ
PA_pli-tv-bu-vb_pj3:1.2.4_2	bhāsatī’ti, te anekākāravokāraṁ asubhabhāvanānuyogamanuyuttā viharanti.	▁bhāsa tīti ▁te ▁anek ākār a vo kār aṃ ▁asubh abhāv an ānuyog amanu yuttā ▁viharanti
PA_pli-tv-bu-vb_pj3:1.2.5	Te sakena kāyena aṭṭīyanti harāyanti jigucchanti.	▁te ▁sak ena ▁kāyena ▁a ṭṭ ī yanti ▁har ā yanti ▁ jigucch anti
PA_pli-tv-bu-vb_pj3:1.2.6	Seyyathāpi nāma itthī vā puriso vā daharo yuvā maṇḍanakajātiko sīsaṁnhāto ahikuṇapena vā kukkurakuṇapena vā manussakuṇapena vā kaṇṭhe āsattena aṭṭīyeyya harāyeyya jiguccheyya;	▁seyyathāpi ▁nāma ▁itthī ▁vā ▁puriso ▁vā ▁dahar o ▁yuv ā ▁ maṇḍ an aka jātik o ▁sīs aṃ n hā to ▁a hi ku ṇ ap ena ▁vā ▁ kukku ra ku ṇ ap ena ▁vā ▁manuss a ku ṇ ap ena ▁vā ▁ka ṇṭh e ▁ ā satt ena ▁a ṭṭ ī y eyya ▁har ā y eyya ▁ jigucch eyya
PA_pli-tv-bu-vb_pj3:1.2.7	evameva te bhikkhū sakena kāyena aṭṭīyantā harāyantā jigucchantā	▁evameva ▁te ▁bhikkhū ▁sak ena ▁kāyena ▁a ṭṭ ī yant ā ▁har ā yant ā ▁ jigucch antā
PA_pli-tv-bu-vb_pj3:1.2.8	attanāpi attānaṁ jīvitā voropenti, aññamaññampi jīvitā voropenti,	▁attanā pi ▁attānaṃ ▁jīvit ā ▁vo rop enti ▁aññamaññ ampi ▁jīvit ā ▁vo rop enti
PA_pli-tv-bu-vb_pj3:1.2.9	migalaṇḍikampi samaṇakuttakaṁ upasaṅkamitvā evaṁ vadanti—	▁mig a la ṇḍ i kampi ▁samaṇ a ku ttak aṃ ▁upasaṃkamitvā ▁evaṃ ▁vadanti
PA_pli-tv-bu-vb_pj3:1.2.10	‘sādhu no, āvuso, jīvitā voropehi.	▁sādhu ▁no ▁āvuso ▁jīvit ā ▁vo rop ehi
PA_pli-tv-bu-vb_pj3:1.2.11	Idaṁ te pattacīvaraṁ bhavissatī’ti.	▁idaṃ ▁te ▁patt acīvar aṃ ▁bhavissatīti
PA_pli-tv-bu-vb_pj3:1.2.12	Atha kho, bhante, migalaṇḍiko samaṇakuttako pattacīvarehi bhaṭo ekampi bhikkhuṁ ekāhena jīvitā voropesi …pe… saṭṭhimpi bhikkhū ekāhena jīvitā voropesi.	▁atha ▁kho ▁bhante ▁mig a la ṇḍ iko ▁samaṇ a ku ttak o ▁patt acīvar ehi ▁bha ṭ o ▁ek ampi ▁bhikkhuṃ ▁ekā h ena ▁jīvit ā ▁vo rop esi ▁pe ▁ saṭṭhi mpi ▁bhikkhū ▁ekā h ena ▁jīvit ā ▁vo rop esi
PA_pli-tv-bu-vb_pj3:1.2.13	Sādhu, bhante, bhagavā aññaṁ pariyāyaṁ ācikkhatu yathāyaṁ bhikkhusaṅgho aññāya saṇṭhaheyyā”ti.	▁sādhu ▁bhante ▁bhagavā ▁aññaṃ ▁pariyāy aṃ ▁āc ikkh atu ▁yathā yaṃ ▁bhikkhusaṃgh o ▁aññ āya ▁ saṇṭh a h eyyāti
PA_pli-tv-bu-vb_pj3:1.2.14	“Tenahānanda, yāvatikā bhikkhū vesāliṁ upanissāya viharanti te sabbe upaṭṭhānasālāyaṁ sannipātehī”ti.	▁tena h ānanda ▁yāva ti kā ▁bhikkhū ▁vesāli ṃ ▁upanissāya ▁viharanti ▁te ▁sabbe ▁upaṭṭhān asālā yaṃ ▁sannipāt ehīti
PA_pli-tv-bu-vb_pj3:1.2.15	“Evaṁ, bhante”ti,	▁evaṃ ▁bhanteti
PA_pli-tv-bu-vb_pj3:1.2.16_0	kho āyasmā ānando bhagavato paṭissuṇitvā yāvatikā bhikkhū vesāliṁ upanissāya viharanti	▁kho ▁āyasmā ▁ānand o ▁bhagavato ▁paṭi ssu ṇ itvā ▁yāva ti kā ▁bhikkhū ▁vesāli ṃ ▁upanissāya ▁viharanti
PA_pli-tv-bu-vb_pj3:1.2.16_1	te sabbe upaṭṭhānasālāyaṁ sannipātetvā yena bhagavā tenupasaṅkami; upasaṅkamitvā	▁te ▁sabbe ▁upaṭṭhān asālā yaṃ ▁sannipāt etvā ▁yena ▁bhagavā ▁tenupasaṃkami ▁upasaṃkamitvā
PA_pli-tv-bu-vb_pj3:1.2.16_2	bhagavantaṁ etadavoca—	▁bhagavantaṃ ▁etadavoca
PA_pli-tv-bu-vb_pj3:1.2.17	“sannipatito, bhante, bhikkhusaṅgho;	▁sannipat ito ▁bhante ▁bhikkhusaṃgh o
PA_pli-tv-bu-vb_pj3:1.2.18	yassadāni, bhante, bhagavā kālaṁ maññatī”ti.	▁yassa d āni ▁bhante ▁bhagavā ▁kālaṃ ▁maññ atīti
PA_pli-tv-bu-vb_pj3:1.2.19	Atha kho bhagavā yena upaṭṭhānasālā tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi. Nisajja kho bhagavā bhikkhū āmantesi—	▁atha ▁kho ▁bhagavā ▁yena ▁upaṭṭhān asālā ▁tenupasaṃkami ▁upasaṃkamitvā ▁paññatt e ▁āsan e ▁nisīdi ▁ni sajj a ▁kho ▁bhagavā ▁bhikkhū ▁āmantesi
PA_pli-tv-bu-vb_pj3:1.3.1_0	“Ayampi kho, bhikkhave, ānāpānassatisamādhi bhāvito bahulīkato santo ceva paṇīto	▁ayampi ▁kho ▁bhikkhave ▁ ā nā pān assa ti samādhi ▁bhāvit o ▁bahulīkat o ▁sant o ▁ceva ▁paṇīt o
PA_pli-tv-bu-vb_pj3:1.3.1_1	ca asecanako ca sukho ca vihāro uppannuppanne ca pāpake akusale dhamme ṭhānaso antaradhāpeti vūpasameti.	▁ca ▁as e c an ako ▁ca ▁sukh o ▁ca ▁vihār o ▁uppann u ppann e ▁ca ▁pāpak e ▁akusal e ▁dhamme ▁ṭhān as o ▁ antara dh āpeti ▁vūpasam eti
PA_pli-tv-bu-vb_pj3:1.3.2	Seyyathāpi, bhikkhave, gimhānaṁ pacchime māse uhataṁ rajojallaṁ tamenaṁ mahāakālamegho ṭhānaso antaradhāpeti vūpasameti;	▁seyyathāpi ▁bhikkhave ▁ g i mhā naṃ ▁pacchim e ▁mās e ▁u ha taṃ ▁raj o ja ll aṃ ▁tamen aṃ ▁mahā akāl a megh o ▁ṭhān as o ▁ antara dh āpeti ▁vūpasam eti
PA_pli-tv-bu-vb_pj3:1.3.3_0	evameva kho, bhikkhave, ānāpānassatisamādhi bhāvito bahulīkato santo ceva paṇīto	▁evameva ▁kho ▁bhikkhave ▁ ā nā pān assa ti samādhi ▁bhāvit o ▁bahulīkat o ▁sant o ▁ceva ▁paṇīt o
PA_pli-tv-bu-vb_pj3:1.3.3_1	ca asecanako ca sukho ca vihāro uppannuppanne ca pāpake akusale dhamme ṭhānaso antaradhāpeti vūpasameti.	▁ca ▁as e c an ako ▁ca ▁sukh o ▁ca ▁vihār o ▁uppann u ppann e ▁ca ▁pāpak e ▁akusal e ▁dhamme ▁ṭhān as o ▁ antara dh āpeti ▁vūpasam eti
PA_pli-tv-bu-vb_pj3:1.3.4_0	Kathaṁ bhāvito ca, bhikkhave, ānāpānassatisamādhi kathaṁ bahulīkato santo ceva paṇīto	▁kathaṃ ▁bhāvit o ▁ca ▁bhikkhave ▁ ā nā pān assa ti samādhi ▁kathaṃ ▁bahulīkat o ▁sant o ▁ceva ▁paṇīt o
PA_pli-tv-bu-vb_pj3:1.3.4_1	ca asecanako ca sukho ca vihāro uppannuppanne ca pāpake akusale dhamme ṭhānaso antaradhāpeti vūpasameti?	▁ca ▁as e c an ako ▁ca ▁sukh o ▁ca ▁vihār o ▁uppann u ppann e ▁ca ▁pāpak e ▁akusal e ▁dhamme ▁ṭhān as o ▁ antara dh āpeti ▁vūpasam eti
PA_pli-tv-bu-vb_pj3:1.3.5	Idha, bhikkhave, bhikkhu araññagato vā rukkhamūlagato vā suññāgāragato vā nisīdati pallaṅkaṁ ābhujitvā ujuṁ kāyaṁ paṇidhāya parimukhaṁ satiṁ upaṭṭhapetvā.	▁idha ▁bhikkhave ▁bhikkhu ▁araññ agato ▁vā ▁rukkhamūl agato ▁vā ▁su ññā gār agato ▁vā ▁nisīd ati ▁ pallaṃk aṃ ▁ ā bhu j itvā ▁uju ṃ ▁kāy aṃ ▁pa ṇi dh āya ▁pari mukh aṃ ▁sati ṃ ▁upa ṭṭha petvā
PA_pli-tv-bu-vb_pj3:1.3.6	So satova assasati, sato passasati.	▁so ▁sat ova ▁ assa sati ▁sat o ▁pass a sati
PA_pli-tv-bu-vb_pj3:1.3.7	Dīghaṁ vā assasanto dīghaṁ assasāmīti pajānāti, dīghaṁ vā passasanto dīghaṁ passasāmīti pajānāti.	▁dīgh aṃ ▁vā ▁ assa sant o ▁dīgh aṃ ▁ assa s āmīti ▁pajānāti ▁dīgh aṃ ▁vā ▁pass as anto ▁dīgh aṃ ▁pass as āmīti ▁pajānāti
PA_pli-tv-bu-vb_pj3:1.3.8	Rassaṁ vā assasanto rassaṁ assasāmīti pajānāti, rassaṁ vā passasanto rassaṁ passasāmīti pajānāti.	▁rass aṃ ▁vā ▁ assa sant o ▁rass aṃ ▁ assa s āmīti ▁pajānāti ▁rass aṃ ▁vā ▁pass as anto ▁rass aṃ ▁pass as āmīti ▁pajānāti
PA_pli-tv-bu-vb_pj3:1.3.9	Sabbakāyappaṭisaṁvedī assasissāmīti sikkhati. Sabbakāyappaṭisaṁvedī passasissāmīti sikkhati.	▁sabb akāy ap paṭisaṃvedī ▁ assa s issāmīti ▁sikkh ati ▁sabb akāy ap paṭisaṃvedī ▁pass as issāmīti ▁sikkh ati
PA_pli-tv-bu-vb_pj3:1.3.10	Passambhayaṁ kāyasaṅkhāraṁ assasissāmīti sikkhati. Passambhayaṁ kāyasaṅkhāraṁ passasissāmīti sikkhati.	▁pass am bhay aṃ ▁kāya saṃkhār aṃ ▁ assa s issāmīti ▁sikkh ati ▁pass am bhay aṃ ▁kāya saṃkhār aṃ ▁pass as issāmīti ▁sikkh ati
PA_pli-tv-bu-vb_pj3:1.3.11	Pītippaṭisaṁvedī assasissāmīti sikkhati. Pītippaṭisaṁvedī passasissāmīti sikkhati.	▁pīti p paṭisaṃvedī ▁ assa s issāmīti ▁sikkh ati ▁pīti p paṭisaṃvedī ▁pass as issāmīti ▁sikkh ati
PA_pli-tv-bu-vb_pj3:1.3.12	Sukhappaṭisaṁvedī assasissāmīti sikkhati. Sukhappaṭisaṁvedī passasissāmīti sikkhati.	▁sukh ap paṭisaṃvedī ▁ assa s issāmīti ▁sikkh ati ▁sukh ap paṭisaṃvedī ▁pass as issāmīti ▁sikkh ati
PA_pli-tv-bu-vb_pj3:1.3.13	Cittasaṅkhārappaṭisaṁvedī assasissāmīti sikkhati. Cittasaṅkhārappaṭisaṁvedī passasissāmīti sikkhati.	▁citta saṃkhār ap paṭisaṃvedī ▁ assa s issāmīti ▁sikkh ati ▁citta saṃkhār ap paṭisaṃvedī ▁pass as issāmīti ▁sikkh ati
PA_pli-tv-bu-vb_pj3:1.3.14	Passambhayaṁ cittasaṅkhāraṁ assasissāmīti sikkhati. Passambhayaṁ cittasaṅkhāraṁ passasissāmīti sikkhati.	▁pass am bhay aṃ ▁citta saṃkhār aṃ ▁ assa s issāmīti ▁sikkh ati ▁pass am bhay aṃ ▁citta saṃkhār aṃ ▁pass as issāmīti ▁sikkh ati
PA_pli-tv-bu-vb_pj3:1.3.15	Cittappaṭisaṁvedī assasissāmīti sikkhati. Cittappaṭisaṁvedī passasissāmīti sikkhati.	▁citt ap paṭisaṃvedī ▁ assa s issāmīti ▁sikkh ati ▁citt ap paṭisaṃvedī ▁pass as issāmīti ▁sikkh ati
PA_pli-tv-bu-vb_pj3:1.3.16	Abhippamodayaṁ cittaṁ …pe…	▁abhi ppa mod a yaṃ ▁cittaṃ ▁pe
PA_pli-tv-bu-vb_pj3:1.3.17	samādahaṁ cittaṁ …pe…	▁samā dah aṃ ▁cittaṃ ▁pe
PA_pli-tv-bu-vb_pj3:1.3.18	vimocayaṁ cittaṁ …pe…	▁vi mo ca yaṃ ▁cittaṃ ▁pe
PA_pli-tv-bu-vb_pj3:1.3.19	Aniccānupassī …pe…	▁anicc ānupassī ▁pe
PA_pli-tv-bu-vb_pj3:1.3.20	virāgānupassī …pe…	▁virāg ānupassī ▁pe
PA_pli-tv-bu-vb_pj3:1.3.21	nirodhānupassī …pe…	▁nirodh ānupassī ▁pe
PA_pli-tv-bu-vb_pj3:1.3.22	paṭinissaggānupassī assasissāmīti sikkhati. Paṭinissaggānupassī passasissāmīti sikkhati.	▁ paṭinissagg ānupassī ▁ assa s issāmīti ▁sikkh ati ▁ paṭinissagg ānupassī ▁pass as issāmīti ▁sikkh ati
PA_pli-tv-bu-vb_pj3:1.3.23_0	Evaṁ bhāvito kho, bhikkhave, ānāpānassatisamādhi evaṁ bahulīkato santo ceva paṇīto	▁evaṃ ▁bhāvit o ▁kho ▁bhikkhave ▁ ā nā pān assa ti samādhi ▁evaṃ ▁bahulīkat o ▁sant o ▁ceva ▁paṇīt o
