segmentnr	original	analyzed
PA_pli-tv-bu-vb_np14:1.8	‘eḷakalomāni detha, eḷakalomehi attho’ti.	▁ e ḷ aka lom āni ▁d etha ▁ e ḷ aka lom ehi ▁attho ti
PA_pli-tv-bu-vb_np14:1.9	Amhākaṁ pana sakiṁ katāni santhatāni pañcapi chapi vassāni honti, yesaṁ no dārakā uhadantipi ummihantipi undūrehipi khajjanti.	▁amhākaṃ ▁pana ▁sak iṃ ▁kat āni ▁ santhat āni ▁pañca pi ▁cha pi ▁vass āni ▁honti ▁yesaṃ ▁no ▁dārak ā ▁u ha d anti pi ▁umm i hanti pi ▁u n dūr ehi pi ▁khajj anti
PA_pli-tv-bu-vb_np14:1.10	Ime pana samaṇā sakyaputtiyā anuvassaṁ santhataṁ kārāpenti, yācanabahulā viññattibahulā viharanti—	▁ime ▁pana ▁samaṇ ā ▁sakyaputt iyā ▁anu vass aṃ ▁ santhat aṃ ▁kārāp enti ▁yāc ana bahul ā ▁viññatti bahul ā ▁viharanti
PA_pli-tv-bu-vb_np14:1.11	‘eḷakalomāni detha, eḷakalomehi attho’”ti.	▁ e ḷ aka lom āni ▁d etha ▁ e ḷ aka lom ehi ▁attho ti
PA_pli-tv-bu-vb_np14:1.12	Assosuṁ kho bhikkhū tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	▁ ass o su ṃ ▁kho ▁bhikkhū ▁tesaṃ ▁manuss ānaṃ ▁ujjhāy antānaṃ ▁kh iy yant ānaṃ ▁vi pā c entā naṃ
PA_pli-tv-bu-vb_np14:1.13	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	▁ye ▁te ▁bhikkhū ▁appicch ā ▁pe ▁te ▁ujjhāy anti ▁khiyyanti ▁vi pā c enti
PA_pli-tv-bu-vb_np14:1.14	“kathañhi nāma bhikkhū anuvassaṁ santhataṁ kārāpessanti, yācanabahulā viññattibahulā viharissanti—	▁kathañhi ▁nāma ▁bhikkhū ▁anu vass aṃ ▁ santhat aṃ ▁kārāp essanti ▁yāc ana bahul ā ▁viññatti bahul ā ▁vi har issanti
PA_pli-tv-bu-vb_np14:1.15	‘eḷakalomāni detha, eḷakalomehi attho’”ti.	▁ e ḷ aka lom āni ▁d etha ▁ e ḷ aka lom ehi ▁attho ti
PA_pli-tv-bu-vb_np14:1.16	Atha kho te bhikkhū te anekapariyāyena vigarahitvā bhagavato etamatthaṁ ārocesuṁ …pe…	▁atha ▁kho ▁te ▁bhikkhū ▁te ▁aneka pariyāy ena ▁vi ga rah itvā ▁bhagavato ▁etamatthaṃ ▁ārocesuṃ ▁pe
PA_pli-tv-bu-vb_np14:1.17	“saccaṁ kira, bhikkhave, bhikkhū anuvassaṁ santhataṁ kārāpenti, yācanabahulā viññattibahulā viharanti—	▁saccaṃ ▁kira ▁bhikkhave ▁bhikkhū ▁anu vass aṃ ▁ santhat aṃ ▁kārāp enti ▁yāc ana bahul ā ▁viññatti bahul ā ▁viharanti
PA_pli-tv-bu-vb_np14:1.18	‘eḷakalomāni detha, eḷakalomehi attho’”ti?	▁ e ḷ aka lom āni ▁d etha ▁ e ḷ aka lom ehi ▁attho ti
PA_pli-tv-bu-vb_np14:1.19	“Saccaṁ, bhagavā”ti.	▁saccaṃ ▁bhagavā ti
PA_pli-tv-bu-vb_np14:1.20	Vigarahi buddho bhagavā …pe…	▁vi ga ra hi ▁buddho ▁bhagavā ▁pe
PA_pli-tv-bu-vb_np14:1.21	kathañhi nāma te, bhikkhave, moghapurisā anuvassaṁ santhataṁ kārāpessanti, yācanabahulā viññattibahulā viharissanti—	▁kathañhi ▁nāma ▁te ▁bhikkhave ▁mogh apuris ā ▁anu vass aṃ ▁ santhat aṃ ▁kārāp essanti ▁yāc ana bahul ā ▁viññatti bahul ā ▁vi har issanti
PA_pli-tv-bu-vb_np14:1.22	‘eḷakalomāni detha, eḷakalomehi attho’ti.	▁ e ḷ aka lom āni ▁d etha ▁ e ḷ aka lom ehi ▁attho ti
PA_pli-tv-bu-vb_np14:1.23	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	▁netaṃ ▁bhikkhave ▁appa sann ānaṃ ▁vā ▁pasād āya ▁pe
PA_pli-tv-bu-vb_np14:1.24	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	▁evañca ▁pana ▁bhikkhave ▁imaṃ ▁sikkhāpadaṃ ▁uddis eyyātha
PA_pli-tv-bu-vb_np14:1.25.1	“Navaṁ pana bhikkhunā santhataṁ kārāpetvā chabbassāni dhāretabbaṁ.	▁nava ṃ ▁pana ▁bhikkhunā ▁ santhat aṃ ▁kārāp etvā ▁cha bb ass āni ▁dhār etabbaṃ
PA_pli-tv-bu-vb_np14:1.26	Orena ce channaṁ vassānaṁ taṁ santhataṁ vissajjetvā vā avissajjetvā vā aññaṁ navaṁ santhataṁ kārāpeyya, nissaggiyaṁ pācittiyan”ti.	▁or ena ▁ce ▁chann aṃ ▁vass ānaṃ ▁taṃ ▁ santhat aṃ ▁vissajj etvā ▁vā ▁avi ssa jj etvā ▁vā ▁aññaṃ ▁nava ṃ ▁ santhat aṃ ▁kārāp eyya ▁nissaggiy aṃ ▁pācittiy anti
PA_pli-tv-bu-vb_np14:1.27	Evañcidaṁ bhagavatā bhikkhūnaṁ sikkhāpadaṁ paññattaṁ hoti.	▁eva ñc idaṃ ▁bhagavatā ▁bhikkhūnaṃ ▁sikkhāpadaṃ ▁paññattaṃ ▁hoti
PA_pli-tv-bu-vb_np14:2.1	Tena kho pana samayena aññataro bhikkhu kosambiyaṁ gilāno hoti.	▁tena ▁kho ▁pana ▁samayena ▁aññatar o ▁bhikkhu ▁ko sa mb iyaṃ ▁gilān o ▁hoti
PA_pli-tv-bu-vb_np14:2.2	Ñātakā tassa bhikkhuno santike dūtaṁ pāhesuṁ—	▁ñāt akā ▁tassa ▁bhikkhuno ▁santike ▁dūt aṃ ▁pā h esu ṃ
PA_pli-tv-bu-vb_np14:2.3	“āgacchatu bhadanto mayaṁ upaṭṭhahissāmā”ti.	▁āgaccha tu ▁bha dant o ▁mayaṃ ▁upaṭṭhah issāmāti
PA_pli-tv-bu-vb_np14:2.4	Bhikkhūpi evamāhaṁsu—	▁bhikkhū pi ▁evamāhaṃsu
PA_pli-tv-bu-vb_np14:2.5	“gacchāvuso, ñātakā taṁ upaṭṭhahissantī”ti.	▁gacch āvuso ▁ñāt akā ▁taṃ ▁upaṭṭhah issantīti
PA_pli-tv-bu-vb_np14:2.6	So evamāha—	▁so ▁evamāha
PA_pli-tv-bu-vb_np14:2.7	“bhagavatā, āvuso, sikkhāpadaṁ paññattaṁ—	▁bhagavatā ▁āvuso ▁sikkhāpadaṃ ▁paññattaṃ
PA_pli-tv-bu-vb_np14:2.8	‘navaṁ pana bhikkhunā santhataṁ kārāpetvā chabbassāni dhāretabban’ti.	▁nava ṃ ▁pana ▁bhikkhunā ▁ santhat aṃ ▁kārāp etvā ▁cha bb ass āni ▁dhār etabbanti
PA_pli-tv-bu-vb_np14:2.9	Ahañcamhi gilāno, na sakkomi santhataṁ ādāya pakkamituṁ.	▁ah añca mhi ▁gilān o ▁na ▁sakko mi ▁ santhat aṃ ▁ādāya ▁pakkam ituṃ
PA_pli-tv-bu-vb_np14:2.10	Mayhañca vinā santhatā na phāsu hoti.	▁mayh añca ▁vinā ▁ santhat ā ▁na ▁phāsu ▁hoti
PA_pli-tv-bu-vb_np14:2.11	Nāhaṁ gamissāmī”ti.	▁nāhaṃ ▁gam issāmīti
PA_pli-tv-bu-vb_np14:2.12	Bhagavato etamatthaṁ ārocesuṁ.	▁bhagavato ▁etamatthaṃ ▁ārocesuṃ
PA_pli-tv-bu-vb_np14:2.13	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe dhammiṁ kathaṁ katvā bhikkhū āmantesi—	▁atha ▁kho ▁bhagavā ▁etasmiṃ ▁ nidān e ▁etasmiṃ ▁pa karaṇ e ▁dhamm iṃ ▁kathaṃ ▁katvā ▁bhikkhū ▁āmantesi
PA_pli-tv-bu-vb_np14:2.14	“anujānāmi, bhikkhave, gilānassa bhikkhuno santhatasammutiṁ dātuṁ.	▁anujānāmi ▁bhikkhave ▁gilān assa ▁bhikkhuno ▁ santhat a sammuti ṃ ▁dātuṃ
PA_pli-tv-bu-vb_np14:2.15	Evañca pana, bhikkhave, dātabbā.	▁evañca ▁pana ▁bhikkhave ▁dātabb ā
PA_pli-tv-bu-vb_np14:2.16	Tena gilānena bhikkhunā saṅghaṁ upasaṅkamitvā ekaṁsaṁ uttarāsaṅgaṁ karitvā vuḍḍhānaṁ bhikkhūnaṁ pāde vanditvā ukkuṭikaṁ nisīditvā añjaliṁ paggahetvā evamassa vacanīyo—	▁tena ▁gilān ena ▁bhikkhunā ▁saṃgh aṃ ▁upasaṃkamitvā ▁ekaṃ saṃ ▁uttar ā saṃ g aṃ ▁karitvā ▁ vuḍḍh ānaṃ ▁bhikkhūnaṃ ▁pād e ▁vanditvā ▁ uk kuṭ ikaṃ ▁nisīditvā ▁añjaliṃ ▁paggah etvā ▁evam assa ▁ vacanīy o
PA_pli-tv-bu-vb_np14:2.17	‘ahaṁ, bhante, gilāno	▁ahaṃ ▁bhante ▁gilān o
PA_pli-tv-bu-vb_np14:2.18	na sakkomi santhataṁ ādāya pakkamituṁ.	▁na ▁sakko mi ▁ santhat aṃ ▁ādāya ▁pakkam ituṃ
PA_pli-tv-bu-vb_np14:2.19	Sohaṁ, bhante, saṅghaṁ santhatasammutiṁ yācāmī’ti.	▁so haṃ ▁bhante ▁saṃgh aṃ ▁ santhat a sammuti ṃ ▁yāc āmīti
PA_pli-tv-bu-vb_np14:2.20	Dutiyampi yācitabbā.	▁dutiy ampi ▁yāc itabbā
PA_pli-tv-bu-vb_np14:2.21	Tatiyampi yācitabbā.	▁tatiy ampi ▁yāc itabbā
PA_pli-tv-bu-vb_np14:2.22	Byattena bhikkhunā paṭibalena saṅgho ñāpetabbo—	▁ byatt ena ▁bhikkhunā ▁paṭi bal ena ▁saṃgho ▁ñāp etabbo
PA_pli-tv-bu-vb_np14:2.23	‘Suṇātu me, bhante, saṅgho.	▁suṇātu ▁me ▁bhante ▁saṃgho
PA_pli-tv-bu-vb_np14:2.24	Ayaṁ itthannāmo bhikkhu gilāno na sakkoti santhataṁ ādāya pakkamituṁ.	▁ayaṃ ▁itthannām o ▁bhikkhu ▁gilān o ▁na ▁sakkoti ▁ santhat aṃ ▁ādāya ▁pakkam ituṃ
PA_pli-tv-bu-vb_np14:2.25	So saṅghaṁ santhatasammutiṁ yācati.	▁so ▁saṃgh aṃ ▁ santhat a sammuti ṃ ▁yāc ati
PA_pli-tv-bu-vb_np14:2.26	Yadi saṅghassa pattakallaṁ, saṅgho itthannāmassa bhikkhuno santhatasammutiṁ dadeyya.	▁yadi ▁saṃghassa ▁patt aka ll aṃ ▁saṃgho ▁itthannām assa ▁bhikkhuno ▁ santhat a sammuti ṃ ▁dad eyya
PA_pli-tv-bu-vb_np14:2.27	Esā ñatti.	▁esā ▁ñatti
PA_pli-tv-bu-vb_np14:2.28	Suṇātu me, bhante, saṅgho.	▁suṇātu ▁me ▁bhante ▁saṃgho
PA_pli-tv-bu-vb_np14:2.29	Ayaṁ itthannāmo bhikkhu gilāno na sakkoti santhataṁ ādāya pakkamituṁ.	▁ayaṃ ▁itthannām o ▁bhikkhu ▁gilān o ▁na ▁sakkoti ▁ santhat aṃ ▁ādāya ▁pakkam ituṃ
PA_pli-tv-bu-vb_np14:2.30	So saṅghaṁ santhatasammutiṁ yācati.	▁so ▁saṃgh aṃ ▁ santhat a sammuti ṃ ▁yāc ati
PA_pli-tv-bu-vb_np14:2.31	Saṅgho itthannāmassa bhikkhuno santhatasammutiṁ deti.	▁saṃgho ▁itthannām assa ▁bhikkhuno ▁ santhat a sammuti ṃ ▁deti
PA_pli-tv-bu-vb_np14:2.32	Yassāyasmato khamati itthannāmassa bhikkhuno santhatasammutiyā dānaṁ, so tuṇhassa;	▁yas s āya s m ato ▁kham ati ▁itthannām assa ▁bhikkhuno ▁ santhat a sammuti yā ▁dānaṃ ▁so ▁t uṇh assa
PA_pli-tv-bu-vb_np14:2.33	yassa nakkhamati, so bhāseyya.	▁yassa ▁na kkha mati ▁so ▁ bhās eyya
PA_pli-tv-bu-vb_np14:2.34	Dinnā saṅghena itthannāmassa bhikkhuno santhatasammuti.	▁dinn ā ▁saṃgh ena ▁itthannām assa ▁bhikkhuno ▁ santhat a sammuti
PA_pli-tv-bu-vb_np14:2.35	Khamati saṅghassa, tasmā tuṇhī,	▁kham ati ▁saṃghassa ▁tasmā ▁tuṇhī
PA_pli-tv-bu-vb_np14:2.36	evametaṁ dhārayāmī’ti.	▁evamet aṃ ▁ dhāray āmīti
PA_pli-tv-bu-vb_np14:2.37	Evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	▁evañca ▁pana ▁bhikkhave ▁imaṃ ▁sikkhāpadaṃ ▁uddis eyyātha
PA_pli-tv-bu-vb_np14:2.38.1	“Navaṁ pana bhikkhunā santhataṁ kārāpetvā chabbassāni dhāretabbaṁ.	▁nava ṃ ▁pana ▁bhikkhunā ▁ santhat aṃ ▁kārāp etvā ▁cha bb ass āni ▁dhār etabbaṃ
PA_pli-tv-bu-vb_np14:2.39	Orena ce channaṁ vassānaṁ taṁ santhataṁ vissajjetvā vā avissajjetvā vā aññaṁ navaṁ santhataṁ kārāpeyya, aññatra bhikkhusammutiyā, nissaggiyaṁ pācittiyan”ti.	▁or ena ▁ce ▁chann aṃ ▁vass ānaṃ ▁taṃ ▁ santhat aṃ ▁vissajj etvā ▁vā ▁avi ssa jj etvā ▁vā ▁aññaṃ ▁nava ṃ ▁ santhat aṃ ▁kārāp eyya ▁aññatra ▁bhikkhu sammuti yā ▁nissaggiy aṃ ▁pācittiy anti
PA_pli-tv-bu-vb_np14:3.1	Navaṁ nāma	▁nava ṃ ▁nāma
PA_pli-tv-bu-vb_np14:3.2	karaṇaṁ upādāya vuccati.	▁karaṇ aṃ ▁upādāya ▁vuccati
PA_pli-tv-bu-vb_np14:3.3	Santhataṁ nāma	▁ santhat aṃ ▁nāma
PA_pli-tv-bu-vb_np14:3.4	santharitvā kataṁ hoti avāyimaṁ.	▁sant haritvā ▁kataṃ ▁hoti ▁ avā yi maṃ
PA_pli-tv-bu-vb_np14:3.5	Kārāpetvāti	▁kārāp etvā ti
PA_pli-tv-bu-vb_np14:3.6	karitvā vā kārāpetvā vā.	▁karitvā ▁vā ▁kārāp etvā ▁vā
PA_pli-tv-bu-vb_np14:3.7	Chabbassāni dhāretabbanti	▁cha bb ass āni ▁dhār etabbanti
PA_pli-tv-bu-vb_np14:3.8	chabbassaparamatā dhāretabbaṁ.	▁cha bb assa param atā ▁dhār etabbaṃ
PA_pli-tv-bu-vb_np14:3.9	Orena ce channaṁ vassānanti	▁or ena ▁ce ▁chann aṃ ▁vass ānanti
PA_pli-tv-bu-vb_np14:3.10	ūnakachabbassāni.	▁ ūn aka cha bb ass āni
PA_pli-tv-bu-vb_np14:3.11	Taṁ santhataṁ vissajjetvāti	▁taṃ ▁ santhat aṃ ▁vissajj etvā ti
PA_pli-tv-bu-vb_np14:3.12	aññesaṁ datvā.	▁aññesaṃ ▁datvā
PA_pli-tv-bu-vb_np14:3.13	Avissajjetvāti	▁avi ssa jj etvā ti
PA_pli-tv-bu-vb_np14:3.14	na kassaci datvā.	▁na ▁kassaci ▁datvā
PA_pli-tv-bu-vb_np14:3.15	Aññatra bhikkhusammutiyāti	▁aññatra ▁bhikkhu sammuti yāti
PA_pli-tv-bu-vb_np14:3.16	ṭhapetvā bhikkhusammutiṁ aññaṁ navaṁ santhataṁ karoti vā kārāpeti vā, payoge dukkaṭaṁ.	▁ṭhapetvā ▁bhikkhu sammuti ṃ ▁aññaṃ ▁nava ṃ ▁ santhat aṃ ▁karoti ▁vā ▁kārāp eti ▁vā ▁payog e ▁dukkaṭaṃ
PA_pli-tv-bu-vb_np14:3.17	Paṭilābhena nissaggiyaṁ hoti.	▁ paṭilābh ena ▁nissaggiy aṃ ▁hoti
PA_pli-tv-bu-vb_np14:3.18	Nissajjitabbaṁ saṅghassa vā gaṇassa vā puggalassa vā.	▁ni ssa jj itabbaṃ ▁saṃghassa ▁vā ▁gaṇ assa ▁vā ▁puggalassa ▁vā
PA_pli-tv-bu-vb_np14:3.19	Evañca pana, bhikkhave, nissajjitabbaṁ.	▁evañca ▁pana ▁bhikkhave ▁ni ssa jj itabbaṃ
PA_pli-tv-bu-vb_np14:3.20	…pe…	▁pe
PA_pli-tv-bu-vb_np14:3.21	“idaṁ me, bhante, santhataṁ ūnakachabbassāni kārāpitaṁ, aññatra bhikkhusammutiyā, nissaggiyaṁ.	▁idaṃ ▁me ▁bhante ▁ santhat aṃ ▁ ūn aka cha bb ass āni ▁kārāp itaṃ ▁aññatra ▁bhikkhu sammuti yā ▁nissaggiy aṃ
PA_pli-tv-bu-vb_np14:3.22	Imāhaṁ saṅghassa nissajjāmī”ti …pe…	▁imā haṃ ▁saṃghassa ▁ni ssa jj āmīti ▁pe
PA_pli-tv-bu-vb_np14:3.23	dadeyyāti …pe…	▁dad eyyāti ▁pe
PA_pli-tv-bu-vb_np14:3.24	dadeyyunti …pe…	▁dad eyyunti ▁pe
PA_pli-tv-bu-vb_np14:3.25	āyasmato dammīti.	▁āyasmato ▁dam m īti
PA_pli-tv-bu-vb_np14:3.26.1	Attanā vippakataṁ attanā pariyosāpeti, nissaggiyaṁ pācittiyaṁ.	▁attanā ▁vippa kat aṃ ▁attanā ▁pari yo s āpeti ▁nissaggiy aṃ ▁pācittiy aṃ
PA_pli-tv-bu-vb_np14:3.27	Attanā vippakataṁ parehi pariyosāpeti, nissaggiyaṁ pācittiyaṁ.	▁attanā ▁vippa kat aṃ ▁par ehi ▁pari yo s āpeti ▁nissaggiy aṃ ▁pācittiy aṃ
PA_pli-tv-bu-vb_np14:3.28	Parehi vippakataṁ attanā pariyosāpeti, nissaggiyaṁ pācittiyaṁ.	▁par ehi ▁vippa kat aṃ ▁attanā ▁pari yo s āpeti ▁nissaggiy aṃ ▁pācittiy aṃ
PA_pli-tv-bu-vb_np14:3.29	Parehi vippakataṁ parehi pariyosāpeti, nissaggiyaṁ pācittiyaṁ.	▁par ehi ▁vippa kat aṃ ▁par ehi ▁pari yo s āpeti ▁nissaggiy aṃ ▁pācittiy aṃ
PA_pli-tv-bu-vb_np14:3.30.1	Anāpatti—	▁anāpatti
PA_pli-tv-bu-vb_np14:3.31	chabbassāni karoti,	▁cha bb ass āni ▁karoti
PA_pli-tv-bu-vb_np14:3.32	atirekachabbassāni karoti,	▁atirek a cha bb ass āni ▁karoti
PA_pli-tv-bu-vb_np14:3.33	aññassatthāya karoti vā kārāpeti vā,	▁aññ ass atthāya ▁karoti ▁vā ▁kārāp eti ▁vā
PA_pli-tv-bu-vb_np14:3.34	aññena kataṁ paṭilabhitvā paribhuñjati,	▁aññ ena ▁kataṃ ▁paṭilabhi tvā ▁paribhuñj ati
PA_pli-tv-bu-vb_np14:3.35	vitānaṁ vā bhūmattharaṇaṁ vā sāṇipākāraṁ vā bhisiṁ vā bibbohanaṁ vā karoti,	▁vi t ānaṃ ▁vā ▁ bhūm attha raṇaṃ ▁vā ▁sā ṇi p ākār aṃ ▁vā ▁ bhi si ṃ ▁vā ▁b i bb o han aṃ ▁vā ▁karoti
PA_pli-tv-bu-vb_np14:3.36	bhikkhusammutiyā,	▁bhikkhu sammuti yā
PA_pli-tv-bu-vb_np14:3.37	ummattakassa,	▁ummattak assa
PA_pli-tv-bu-vb_np14:3.38	ādikammikassāti.	▁ādi kamm i k assāti
PA_pli-tv-bu-vb_np14:3.39	Chabbassasikkhāpadaṁ niṭṭhitaṁ catutthaṁ.	▁cha bb ass asikkhāpad aṃ ▁niṭṭhitaṃ ▁catutth aṃ
